,review_rating,review_text,verified_purchase,total_words,total_characters,total_stopwords,total_punctuations,total_uppercases,sentiment,sentiment_label
296,2,smell good last long time order anoth product,True,17,87,8,5,1,0.21666666666666665,positive
297,5,cheaper get ask attend,False,10,50,6,0,1,0.0,neutral
298,5,usual purchas costco extrem good valu would definit recommend,True,14,93,5,0,2,0.22499999999999998,positive
299,1,may well use plain water would job noth,True,14,67,6,2,1,-0.21428571428571427,negative
300,5,perfect flavour,True,2,15,0,0,1,1.0,positive
301,4,ok,True,1,2,0,0,1,0.5,positive
302,5,laundri,True,1,7,0,0,1,0.0,neutral
303,5,nice,True,1,4,0,0,1,0.6,positive
304,5,great valu,True,2,11,0,0,1,0.8,positive
305,5,decent price lot cheaper store last age,True,11,58,3,3,3,0.08333333333333333,positive
306,5,nice prefer buy,True,7,32,4,0,1,0.6,positive
307,5,great hair straighten,True,6,35,3,0,1,0.8,positive
308,5,great product great price,True,6,33,2,0,1,0.8,positive
309,5,suppos,True,5,26,4,1,1,0.0,neutral
310,4,arriv pot noodl say,True,11,58,6,3,3,0.0,neutral
311,1,recommend amount refresh fabric similar amount normal one need use lucki get wash,True,27,144,12,3,2,0.075,positive
312,4,smell nice justv hour,True,5,29,1,1,2,0.6,positive
313,1,happi product lt concentr say wash state,True,20,110,9,1,4,0.0,neutral
314,5,dri skin keep moisturis much longer product,False,18,92,11,0,1,0.2,positive
315,5,like fabric soften tri other return one,False,14,73,7,3,3,-0.125,negative
316,5,gave one jar away gift still two huge jar marmit surviv brexit,True,19,90,7,0,3,0.4000000000000001,positive
317,5,smell divin love fresh fragranc last thought dryer cycl cloth storag like one,True,21,119,7,2,5,0.26666666666666666,positive
318,5,good price good wash pod,True,5,29,0,1,1,0.7,positive
319,5,found cream absorb non greasi oili skin felt comfort appli think well skin love compar expens one cheap good qualiti product skin,False,44,226,19,6,5,0.5333333333333333,positive
320,5,bottl stuff amaz hair recommend enough,False,19,102,11,0,1,0.0,neutral
321,4,bought treat children love tasti also fill treat summer time indoor winter got local supermarket back review collect part promot,False,50,258,26,9,6,0.16666666666666666,positive
322,1,happen love cream eyemak remov,False,9,53,4,0,0,0.5,positive
323,5,sceptic use soap u littl miracl first use face could see huge differ skin feel plump moisturis love glow daili stapl love thank x,False,51,238,20,8,7,0.41250000000000003,positive
324,4,tri simpl hydrat cleans wipe even remov makeup cleanos skin found wipe soft easi use wipe noth wet rough enough product remov stubborn make feel gentl time ideal need tone take makeup hurri handi travel would recommend anyon sensit dri skin review collect part promot,False,90,476,44,7,6,0.16,positive
325,5,recent true soon wipe fantast give skin perfect clean work moistur refresh skin everi time use well worth tri good skin reviv review collect part promot,False,53,279,25,5,5,0.4527777777777778,positive
326,4,pleas pleas magnum tub incas chocol amazebal love love love flavour go well togeth delici,False,26,147,10,1,2,0.5,positive
327,4,shower gel mild yet give nice shower experi feel clean shower gel gentl skin without irrit keep famili bathroom use member household mean clutter mani product also littl goe long way review collect part promot,False,73,376,37,7,5,0.1875,positive
328,5,skin quit sensit bodi wash often break use gel wash howev bodi wash issu realli great littl goe long way realli recommend sensit skin review collect part promot,False,55,287,26,10,6,0.375,positive
329,5,tri product first time today packag good easi open etc good squeez releas shower gel smell love use shower puff shower gel froth easili well skin felt soft moisturis clean use would recommend review collect part promot,False,56,325,18,13,7,0.3738095238095238,positive
330,5,artif perfum colour harsh chemic upset skin love thank simpli anoth brilliant product brilliant sensit skin recommend everyon els good qualiti product review collect part promot,False,48,291,21,9,7,0.5599999999999999,positive
331,5,love simpl product shower gel make skin feel clean soft refresh without nasti chemic strong perfum scent great everi day use especi sensit dri quit skin prefer use soft spong gentli exfoli suffer dri skin would give go super afford easi use review collect part promot,False,80,433,32,12,6,0.37619047619047624,positive
332,5,u use shower gel realli like pretti much unscent leav feel clean particularli like use sensit skin havent issu sinc use good valu money good size review collect part promot,False,58,312,25,7,6,0.49166666666666664,positive
333,5,love nice appli spong shower good make skin warm nice make skin dri good recommend everyon need bath shower review collect part promot,False,53,261,29,3,2,0.6166666666666667,positive
334,5,got coupl day ago use shower refresh leav bodi soft smooth love fresh smell cucumb make feel relax would highli recommend best review collect part promot,False,51,269,22,7,4,0.45999999999999996,positive
335,2,product leav love fragranc laundri howev hate absolut arrog unilev comfort design larg heavi bottl without incorpor handl tri pour hold one hand lid like go spill hand floor buy,False,66,359,35,9,8,-0.15000000000000002,negative
336,5,pour cap white gold one wash machin expect spring fresh cloth time matter cold wash cardigan thirti degre tie boil bikini clean anyway look review small bottl could doubl dedic buy next size get ylang ylang hit town,False,75,403,35,13,7,-0.030555555555555548,negative
337,3,sainsburi cheddar chees sauc mix g scrummi good delic flavour perfect chees sauc requir easi make pleas sainsburi bring back version,False,36,217,14,12,54,0.5666666666666667,positive
338,4,realli enjoy luxuri shower gel simpl felt skin fresh scent kept feel realli clean confid nasti chemic worri children could use review collect part promot,False,46,255,19,5,3,0.35555555555555557,positive
339,5,perfect sensit skin shower gel cleans refresh without irrit skin like variou gel also love fresh smell contain great ingredi chamomil oil would definit recommend review collect part promot,False,48,297,18,8,5,0.65,positive
340,5,love shower gel exactli aim lather well smell divin left feel extrem fresh hydrat afterward need use lot either mean long last cost effect review collect part promot,False,51,284,21,9,4,0.07291666666666667,positive
341,4,great shower wash even though cucumb extract strong smell anyth great husband happi use sensit skin irrit would like see eco friendli ingredi glass bottl refil option review collect part promot,False,62,346,29,9,5,0.6777777777777777,positive
342,5,got littl concern detest cucumb wari product worri realli strong gel clear smell fresh overpow go guess due natur addit rather artifici flavour etc lather well smell left linger great stuff review collect part promot,False,83,465,43,19,11,0.2513888888888889,positive
343,5,love smell shower gel smell quit natur like brand fragranc strong feel quit refresh use shower gel skin trend dri gel seem right balanc cleans moisturis review collect part promot,False,62,332,30,9,3,0.4063492063492064,positive
344,3,u use around week u say u pretti standard shower gel smell quit strang smell like cucumb bottl almost like tea skin quit gentl skin ultim u say u pretti averag review collect part promot,False,62,349,24,15,6,0.0,neutral
345,5,simpl refresh shower gel realli great sensit skin colour nasti stuff smell realli good provid good lather irrit skin even use littl niec without complaint review collect part promot,False,48,275,17,8,4,0.47500000000000003,positive
346,5,use simpl product rang pretti sensit skin love shower gel foam nice mild refresh scent skin feel soft cleans without dri review collect part promot,False,48,259,21,9,6,0.38333333333333336,positive
347,5,use shower gel morn say refresh product left skin soft suppl light refresh smell give thoroughli clean feel definit new stapl famili children includ review collect part promot,False,61,326,32,7,4,0.2006060606060606,positive
348,5,bought month ago cant stop purchas u refresh u name suggest love fresh smell stay wash nice continu use sensit skin gentl review collect part promot,False,54,302,27,10,5,0.4666666666666666,positive
349,4,love simpl shower gel like gel like glue hard rub slip bath goe smoothli easili wast leav skin feel silki soft top scenti smell simpl like review collect part promot,False,64,329,27,14,8,0.20208333333333334,positive
350,4,like simpl brand feel natur chemic bodi wash shower gel realli great want someth less scent basic feel friendli skin leav feel clean wash review collect part promot,False,56,297,27,6,5,0.25,positive
351,2,neutral product u cheap get pay smell niceish natur special standard shower gel posit u artifici perfum colour chemic review collect part promot,False,54,311,28,12,6,0.2523809523809524,positive
352,5,reactiv skin eczema found shower gel calm aggrav skin u pleas see fewer ingredi similar product ad perfum liter u smell anyth ideal u happi anoth brand shower gel feel safe use without risk flare review collect part promot,False,81,448,40,11,8,0.42500000000000004,positive
353,5,amaz product skin feel super soft touch foam easili hand smooth skin like silk slight scent overpow u need use lot gel either littl went long way u irrit skin singl bit massiv bonu love product review collect part promot,False,80,400,37,12,8,0.18611111111111112,positive
354,4,expect simpl product nice gentl skin dont need use tonn last expect complaint nice consist product would definit buy review collect part promot,False,48,255,22,7,5,0.22499999999999998,positive
355,4,simpl great ever alway great fan simpl quit sensit skin perfect refresh without overpow scent littl goe long way well particularli use bodi puff review collect part promot,False,55,290,25,9,6,0.6375000000000001,positive
356,4,realli gentl cleans strong smell though kind skin foam nice hope scent bit would great sensit delic skin small amount need review collect part promot,False,52,279,25,9,5,0.4366666666666667,positive
357,5,use week say great product subtl smell clean well would recommend product good shower gel also afford price star review collect part promot,False,58,281,32,8,7,0.6222222222222222,positive
358,5,love shower gel fresh scent littl bit goe long way keep smell fresh longest hour gentl skin make whole bodi soft smooth would highli recommend review collect part promot,False,52,275,21,9,3,0.25,positive
359,3,use simpl brand skin break easili get dri brand soap shower gel like simpl happen simpl refresh shower gel exactli say give clean feel without irrit liter smell review collect part promot,False,57,331,26,6,4,0.3666666666666667,positive
360,4,bought shower gel time whenev skin sensit react anoth product true simpl brand name neutral great job irrit skin look someth luxuri highli scent shower gel good everyday essenti review collect part promot,False,69,391,32,14,5,0.4125,positive
361,5,skin alway feel dri shower howev sinc use product seen real improv like textur skin alway feel good refresh nice light refresh scent review collect part promot,False,51,273,23,10,8,0.475,positive
362,5,love simpl product know harm skin start use facial product start use shower gel great soft smell leav skin feel realli soft would highli recommend product review collect part promot,False,57,310,24,7,6,0.30000000000000004,positive
363,5,simpl rang full nasti kind skin shower gel refresh light cucumb smell bubbl well left skin soft dri great famili refresh floral masculin smell review collect part promot,False,58,303,28,7,5,0.375,positive
364,2,thought would give shower gel whirl alway look tri new one friend said good skin thought would give whirl scent hardli u last like expect u allow feel like u use anyth prefer scent last day other said serv purpos soap would buy unless mani option avail review collect part promot,False,107,548,54,8,12,0.14227272727272727,positive
365,5,tend use anoth soap free brand end tri u great suffer reaction soap dri skin great also person would probabl use babi u skin also fragranc free u great valu money review collect part promot,False,64,339,28,9,8,0.64,positive
366,5,love shower gel perfum thing especi due babi nd market lot avoid post birth irrit fresh job without harm chemic review collect part promot,False,57,291,31,7,5,0.225,positive
367,5,u irrit skin instead felt nice soft instantli appli easili u use lot product felt refresh skin scent level right overpow review collect part promot,False,44,272,17,15,5,0.32857142857142857,positive
368,5,perfect,True,1,7,0,0,1,1.0,positive
369,1,spill everywher box,True,7,36,4,0,1,0.0,neutral
370,5,absolut love scent make cloth smell fresh well bed linnen,True,14,82,4,2,2,0.4,positive
371,5,pick rush store pleas remov make eas leav skin feel tighter brighter use side wipe remain strong moist usual use micellar water continu use good overpow scent perfum colour excel qualiti immedi result tri disappoint super soft skin residu pleas,False,85,459,44,10,10,0.2633333333333333,positive
372,5,usual buy organ cosmet want natur product without high price tag delight find shower cream one big brand contain sl harm skin irrit ad foam agent creat lather silki smooth thick creami gentl skin rich enough moisturis dri matur skin gorgeou delic fragranc feel far expens excel valu especi product contain sodium laureth sulfat sodium lauryl sulfat paraben,False,100,567,40,12,16,0.060625,positive
373,3,mayonnais would get star tast contain style substanc squeezi bottl geniu idea that stop tall size cap make top heavi unstabl everi bottl ive ever put fridg tumbl cap made brittl plastic shatter hit kitchen floor like groundhog day time happen review comment imposs get product bottl sure contain cri design overhaul,False,108,574,51,12,11,0.5,positive
